id,title,score,time,like,dislike,reply,content,book
6104195,语文作业,5.0,2013-06-17 11:12:00,2,0,0,"                        阿富汗裔作家卡勒德胡•赛尼的小说《追风筝的人》，其实是男主人公阿米尔寻找心灵救赎的回忆录。      阿米尔从小生活在阿富汗一个富足的家庭里，他的爸爸为人正派高尚。仆人哈桑，是阿米尔童年最亲密的伙伴。他对阿米尔忠心耿耿,无论是阿米尔做了什么,他总是一味的信任跟包...

                         (展开)
                    ",追风筝的人
2764294,为你，千千万万遍,5.0,2009-11-18 00:40:03,4,1,3,"这篇书评可能有关键情节透露

                            一周之前，我去了图书馆，是社区里那种小小的图书馆，一共面积不到50平米，除了一面墙是门和窗户，其他三面墙都是高高的书架，足有七八层，要登上很高的梯子才能拿到上面的书，我曾上过一次，但之后便没有了胆量。 社区的图书馆大多是老人去的，或是被一些学生当成是不用回...

                         (展开)
                    ",追风筝的人
2471473,我们都是在追风筝的孩子,4.0,2009-10-08 23:26:49,4,0,7,"                        嗯，近年来读过的比较好的一本著作。阿米尔是一个让人感到真实的人物，他善良，聪慧，然而也有着人类的恶习。一如软弱，一如谎言。  虽然曾经对哈桑犯下过残忍的恶行，然而我一直相信，他是一个绝对正直与心怀慈悲的人。正是因为内心的善良，他才会被自己的良心所折磨了半生。 ...

                         (展开)
                    ",追风筝的人
1240263,关于《追》的推荐语,4.0,2007-11-15 17:21:40,3,0,3,"                            你可以在这本书里找到这些东西：亲情、友情、爱情、背叛、救赎……再加上异域文化和阅读快感，还有一个happy ending。所有这些揉在一起的时候，不能说它们一点都不牵强，但这种牵强很难被察觉，也不怎么影响小说本身的可读性——它本来就是注定要成为畅销书的。     所有闲...

                         (展开)
                    ",追风筝的人
1208590,它让我忐忑,4.0,2007-09-15 22:55:00,2,0,1,"                            卧在沙发里，在读书灯的照射下，从下午3：30到7：30，读完了剩下的1/2。窗外的天色已经由明亮变为黑暗。旁边茶几上的东西也已经由咖啡变成奶茶，由牛舌饼变为洗干净的葡萄。     每隔几页，我就会抬起头看窗外，看外面的天色，看外面的树，直到只剩下远处楼房的灯光。不是...

                         (展开)
                    ",追风筝的人
1126368,有一种颜色比黑暗更黑,5.0,2007-02-22 23:38:49,4,0,1,"这篇书评可能有关键情节透露

                        我看到了比黑暗更黑的颜色，就在这里。  注视着《追风筝的人》，我感到再难以读下去。  这不是一本可以一次读完的书。  背负一生的愧怍，清真寺塔尖的白鸽，洗不掉的耻辱，甩不开的血缘，忘不了的背叛，无代价的宽恕，没有条件的追逐，望不到边的绝望……  恍惚之间，我仿佛看...

                         (展开)
                    ",追风筝的人
1112379,火车是文学的敌人——评《追风筝的人》、《我的名字叫红》、《谋杀的解析》,4.0,2007-01-17 09:49:40,1,0,0,"                        火车是文学的敌人——评《追风筝的人》、《我的名字叫红》、《谋杀的解析》 [读品]李华芳  --------------------------------------------------------------------------------  王晓渔在《文化麦当劳》郑重其事写下一个标题：火车是文学的敌人。年少时对于铁轨和火车的文学想...

                         (展开)
                    ",追风筝的人
12562894,《追风筝的人》中你最喜欢的一句话,5.0,2020-05-03 20:06:43,9,0,0,"这篇书评可能有关键情节透露

                        除了“为你，千千万万遍”，感触很深的还有这句“这个世界有坏人，有时坏人坏得很彻底，有时你不得不反抗他们。”这是阿米尔在清真寺找到索拉博时候说的。我被人欺凌过，在“伸张正义”的过程中，我反而被扭曲成了“坏人”！那天晚上，我躺着沙发上刚好看到这句话，深受感触，...

                         (展开)
                    ",追风筝的人
9437084,一切都是人性,4.0,2018-06-17 09:51:17,9,0,1,"这篇书评可能有关键情节透露

                        火红的晚霞下，一个小男孩拿着风筝在风中奔跑。 这便是书的封面。可是那飘荡在空中的风筝意味着什么？那长长的风筝线的背后又意味着什么？我开始走进那一片火红的晚霞，看昔日的繁华与安宁，今日的苦难与战乱。 在小说的开始，是童年的阿米尔，童年的哈桑，童年的阿富汗。在那...

                         (展开)
                    ",追风筝的人
8307821,心灵的救赎,5.0,2017-01-23 13:28:47,9,0,0,"                        男主年少时胆怯、嫉妒，对他忠心耿耿的小伙伴陷于危难之中，他没有出手相救，后来良心一直谴责他，他没有选择道歉或是赎罪，反而错上加错，栽赃陷害，将无辜的小伙伴逐出家门。长大后的男主一直后悔自己当年的所作所为，后来得知故人的孩子有难，决定去救他，弥补自己的罪过，...

                         (展开)
                    ",追风筝的人
6545785,好看的处女作,5.0,2014-02-12 21:23:31,2,0,0,"                        这是Khaled Hosseini写的一部感人至深的小说。这本书的后半本，经常让我胸腔收紧，热泪盈眶，不能自已。在地铁上，我不得不合上书，闭上眼睛，控制自己不让眼泪流出来。待心绪平复，再睁开眼继续读下去。  这本书里有些话特别记下来，想分享给你们。 “战争把父亲变成阿富汗的...

                         (展开)
                    ",追风筝的人
4528812,一只可以被追到的风筝：伊斯兰教的救赎故事,3.0,2010-12-15 11:15:56,5,1,3,"                        《追风筝的人》很快就能读完。情节，对话，心理活动。有些地方显得有些突兀，比如突然出现的仿宋体字，感觉像是硬插进来的，硌得慌。除此之外，基本上，这是一本流畅的小说。对小说而言，流畅是极大的美好，至少我是这样认为的。  撇去文字不谈。在文字的背后，甚至可以说在故...

                         (展开)
                    ",追风筝的人
3042909,看完得内伤的书,5.0,2010-03-06 07:51:28,4,1,2,"这篇书评可能有关键情节透露

                        For you, a thousand times over. ——From <the Kite Runner> by Khaled Hosseini. 2003.     先庆祝我读完第一本英语原本非专业书籍!  然后... ...这是从小到大让我哭得最惨烈的书，万分虐心；并且好像为我量身定做，处处触我软肋。图书馆、咖啡店、飞机舱……所到之处，携卷...

                         (展开)
                    ",追风筝的人
2978719,每个人身边都有一个哈桑,4.0,2010-02-05 17:45:38,10,1,5,"                            每个人身边都有一个哈桑      可能是身边的某个人 性格好脾气好 什么事儿都能依着你 还能在你最无助最众叛亲离最不知道怎么办的时候一直站在你身边      也可能是件一直用着的东西 不一定有多贵 但是用着用着就觉得离不开了      他们任你玩任你耍 对待你的每一句话都像对...

                         (展开)
                    ",追风筝的人
2952580,这不是真正的救赎,5.0,2010-01-24 13:44:05,10,1,5,"这篇书评可能有关键情节透露

                        很难得，这本书在开头还没来得及制造冲突，却早已在不知不觉中抓住了你的心，让你无法释手。     主人公阿米尔背叛朋友哈桑落荒而逃，从此坠入无尽的失眠。悔、痛、恨交织在一起，扭曲了阿米尔的生活。小说开头的第一句受到了无数人的追捧。“我成为今天的我，是在1975年某个阴...

                         (展开)
                    ",追风筝的人
2948370,总有一天，我会为你，挺身而出,5.0,2010-01-22 13:08:48,10,1,4,"这篇书评可能有关键情节透露

                            为你，千千万万遍。     书末，这句话再次映入眼帘，却是又一次彻彻底底的震撼。     合上书本，我静想了很久，究竟是什么让我为这个故事动容。     友情？我始终无法承认不平等的友情。     赎罪？或许不过是好莱坞大片的客套情节。     时代悲剧？阶级隔阂？那只是这出戏...

                         (展开)
                    ",追风筝的人
